Open,High,Low,Close,Adj Close,Volume,Search Vol
84378.05469,85071.64844,82123.51563,83263.00781,83263.00781,3.06E+12,0.25255
83306.39063,83392.57031,81232.3125,81785.96094,81785.96094,2.74E+12,0.1756
81795.57031,82293.8125,80091.625,81387.19531,81387.19531,2.79E+12,0.18349
81426.52344,83949.28125,80794.53125,83243.70313,83243.70313,2.88E+12,0.18547
83273.09375,84032.8125,82546.83594,82952.21875,82952.21875,2.75E+12,0.24071
82961.82813,86822.13281,83121.9375,85947.60938,85947.60938,3.14E+12,0.26833
85968.88281,91014.96094,86010.29688,88056.21094,88056.21094,3.68E+12,0.33147
88064.85938,94898.04688,87971.63281,92826.15625,92826.15625,4.36E+12,0.49919
92766.78906,93138.53125,87740.95313,92029.63281,92029.63281,4.51E+12,0.50313
91908.07813,92072.39063,87968.6875,89737.78906,89737.78906,3.76E+12,0.34923
89776.85938,90235.99219,87060.50781,87788.28906,87788.28906,3.07E+12,0.25058
87779.60156,87828.40625,85741.64063,86713.09375,86713.09375,2.98E+12,0.19928
86709.61719,88694.14063,76876.76563,79821.16406,79821.16406,3.84E+12,0.22887
79811.875,80769.65625,66703.72656,66703.72656,66703.72656,4.68E+12,0.42618
66716.35156,69985.80469,65092.57031,69125.60938,69125.60938,4.03E+12,0.48735
69125.3125,69535.17188,62317.22266,66621.0625,66621.0625,3.19E+12,0.26044
66652.04688,68206.82813,64482.01563,67800.41406,67800.41406,2.80E+12,0.21901
67867.44531,68057.9375,65727.51563,66985.53906,66985.53906,2.38E+12,0.17955
67014.85938,67233.64063,63749.30469,65341.36719,65341.36719,2.20E+12,0.13219
65335.09766,67342.57031,63891.6875,67163.38281,67163.38281,2.69E+12,0.19138
67202.10938,68944.19531,66762.35156,67420.49219,67420.49219,2.80E+12,0.21506
67366.73438,68584.86719,67099.55469,68069.14844,68069.14844,2.55E+12,0.18349
68100.30469,68354.125,65921.00781,67917.25,67917.25,2.67E+12,0.14798
67889.5,68625.27344,67026.6875,67783.24219,67783.24219,2.73E+12,0.24466
67731.17969,68467.13281,66629.49219,67772.10938,67772.10938,2.46E+12,0.16968
67762.03906,67891.75781,65088.27734,66067.26563,66067.26563,2.84E+12,0.12035
65984.35156,70098.10156,65106.46484,69160.38281,69160.38281,3.46E+12,0.19138
69166.46875,69625.83594,68374.09375,68841.86719,68841.86719,2.90E+12,0.23677
68868.125,71800.10156,68266.19531,71185.10156,71185.10156,3.34E+12,0.14008
71150.01563,71313.04688,68331.01563,68741.40625,68741.40625,2.90E+12,0.23282
68733.48438,69262.32031,66269.99219,66626.33594,66626.33594,2.89E+12,0.18152
66753.46875,67376.67188,65969.34375,66254.89063,66254.89063,2.48E+12,0.13219
66206.375,68317.95313,66129.04688,67120.44531,67120.44531,2.65E+12,0.1243
67125.375,67992.34375,66940.13281,67453.17969,67453.17969,2.66E+12,0.20125
67490.96875,68038.20313,64825.35938,65056.96484,65056.96484,3.08E+12,0.21901
65107.19141,65975.89844,62000.40625,62753.83984,62753.83984,3.53E+12,0.20914
62723.15625,65005.08203,62102.82031,64668.73047,64668.73047,3.45E+12,0.20717
64727.97656,64916.90625,62330.83203,63062.96094,63062.96094,3.16E+12,0.17363
63031.64844,64209.51563,62571.00781,63702.97656,63702.97656,2.89E+12,0.11443
63736.63672,65362.78125,62740.37109,64772.02734,64772.02734,3.08E+12,0.14206
64750.45703,65079.00781,63220.09375,64371.20313,64371.20313,3.20E+12,0.17363
64359.44531,64709.80469,62883.98047,63002.36719,63002.36719,2.92E+12,0.19138
63013.33984,63198.63281,56833.45313,58056.02344,58056.02344,3.60E+12,0.17955
58120.92188,59296.05469,57351.70313,58798.21875,58798.21875,3.11E+12,0.16573
58852.96094,67169.0625,58232.79688,66722.26563,66722.26563,4.42E+12,0.22493
66730.42969,72335.69531,64132.14844,66530.375,66530.375,6.13E+12,0.39856
66562.44531,72506.21094,65522.79297,70208.41406,70208.41406,4.94E+12,0.20717
70215.21875,72550.04688,67378.50781,67878.19531,67878.19531,4.43E+12,0.33739
67790.05469,70843.61719,67790.05469,69853.48438,69853.48438,4.18E+12,0.34134
69848.46875,71163.89844,67308.24219,68042.90625,68042.90625,3.94E+12,0.2782
67975.90625,69910.9375,67367.67188,68746.94531,68746.94531,3.70E+12,0.16376
68706.75,68562.48438,67234.10156,68232.36719,68232.36719,3.99E+12,0.18941
68227.0625,69107.21875,67808.25781,68247.95313,68247.95313,3.91E+12,0.13219
68242.21875,68678.71094,67134.61719,68280.75781,68280.75781,3.80E+12,0.21901
68246.45313,72342.74219,67715.59375,71585.45313,71585.45313,4.84E+12,0.25058
71590.53125,74051.63281,71158.67188,73190.65625,73190.65625,5.46E+12,0.31174
73239.97656,74621.15625,72882.17969,74621.15625,74621.15625,4.36E+12,0.30385
74586.625,74864.13281,70548.69531,71414.69531,71414.69531,4.11E+12,0.23479
71454.35156,72177.71094,68885.4375,70139.64844,70139.64844,3.96E+12,0.21309
70089.63281,72020.44531,69965.89063,71790.64063,71790.64063,3.30E+12,0.18349
71723.92969,74854.28906,71617.58594,73976.9375,73976.9375,4.18E+12,0.25847
73904.73438,74688.77344,71521.41406,72105.96094,72105.96094,3.53E+12,0.24466
72145.96875,72783.38281,70630.75781,71519.71875,71519.71875,3.89E+12,0.22887
71554.84375,72621.97656,71264.08594,71552.82813,71552.82813,3.62E+12,0.14798
71512.79688,71675.04688,69495.79688,69445.02344,69445.02344,3.55E+12,0.20125
69504.26563,70534.10938,66957.95313,67271.4375,67271.4375,3.72E+12,0.18941
67244.19531,68863.96875,66875.15625,68148.5,68148.5,3.31E+12,0.11838
68194.24219,70596.71875,67891.82031,69327.14844,69327.14844,3.74E+12,0.15192
69323.44531,70002.45313,65172.84766,66269.10156,66269.10156,3.65E+12,0.15784
66272.85156,67237.28125,64053.43359,64958.80469,64958.80469,3.54E+12,0.15587
64970.23047,66337.73438,64472.19922,64705.30859,64705.30859,3.35E+12,0.13022
64697.42969,65203.67969,59019.17578,59850.17188,59850.17188,3.72E+12,0.18941
59846.19531,60555.09766,52893.89453,56222.04688,56222.04688,4.41E+12,0.21506
56230.06641,57511.31641,55230.83594,57510.19141,57510.19141,3.24E+12,0.16573
57520.07031,57599.33984,52808.30469,52808.30469,52808.30469,3.20E+12,0.15784
52850.32031,55479.97656,50498.92188,53778.69141,53778.69141,4.00E+12,0.22493
53759.64453,55792.04297,53597.77344,55438.86719,55438.86719,3.12E+12,0.24268
55311.29688,57087.21875,53458.0625,56475.64063,56475.64063,3.51E+12,0.21901
56467.77734,57255.03125,55393.43359,55433.08594,55433.08594,3.14E+12,0.26044
55473.59766,58276.98438,55473.59766,57760.5,57760.5,3.48E+12,0.24071
57800.23438,58238.62109,55646.23828,56101.71484,56101.71484,3.17E+12,0.14206
56088.08594,57077.46094,54641.84766,56380.28906,56380.28906,3.29E+12,0.14798
56309.74609,56378.10547,53765.77344,54283.54297,54283.54297,3.18E+12,0.15982
54234.32031,55543.3125,53232.98828,53947.83984,53947.83984,3.04E+12,0.15982
53969.64453,55443.17969,53240.17188,53800.85156,53800.85156,3.51E+12,0.12627
53740.96484,55620.44531,52876.98438,53823.33203,53823.33203,3.35E+12,0.3591
53807.01953,54213.76953,53220.125,54174.35156,54174.35156,3.07E+12,0.12233
54178.63672,54812.375,53852.96094,54139.20703,54139.20703,2.82E+12,0.2052
54188.76563,55167.875,53910.05078,54509.83984,54509.83984,2.69E+12,0.15784
54446.93359,54634.0625,53234.22656,53463.76953,53463.76953,2.94E+12,0.18349
53550.39063,53747.27344,52510.74219,53129.77344,53129.77344,2.80E+12,0.11049
53089.68359,53644.07031,52018.56641,52248.35547,52248.35547,2.98E+12,0.13416
52221.01172,52630.5,51267.24219,51602.14844,51602.14844,3.21E+12,0.15192
51519.14453,52275.34375,51218.14063,52213.87109,52213.87109,3.25E+12,0.10654
52212.6875,52457.99609,51116.48047,51358.26563,51358.26563,3.20E+12,0.06511
51503.63281,52053.61719,50229.28516,51381.23828,51381.23828,3.13E+12,0.10062
51413.33203,51510.54297,46799.72266,47176.10938,47176.10938,3.56E+12,0.14995
47157.83984,47234.64453,42940.58203,43124.50781,43124.50781,3.82E+12,0.17165
43162.70703,47949.91406,42794.20703,47521.68359,47521.68359,4.48E+12,0.19138
47539.0625,47942.3125,45548.06641,46389.77734,46389.77734,3.69E+12,0.08681
46412.56641,47083.50391,45998.35938,46712.00781,46712.00781,3.22E+12,0.14008
46729.00391,46764.66797,46068.89844,46371.92188,46371.92188,3.08E+12,0.10654
46387.30859,48989.51563,46321.50391,48654.02344,48654.02344,3.64E+12,0.17165
48641.41016,49504.97266,47358.86328,47488.45703,47488.45703,3.68E+12,0.17165
47506.36328,48495.42969,46789.13281,47317.88672,47317.88672,3.33E+12,0.073
47383.67188,47347.75781,46332.71094,47161.16797,47161.16797,3.22E+12,0.07892
47136.63672,48067.98438,46245.91797,46797.1875,46797.1875,3.31E+12,0.08286
46792.19922,48329.30078,46392.03906,47798.80078,47798.80078,3.42E+12,0.10062
47783.69141,50855.93359,47741.78906,49730.74219,49730.74219,3.78E+12,0.09668
49678.76172,51596.19531,49262.84766,50690.78125,50690.78125,4.15E+12,0.10851
50787.44141,51596.34375,49113.53906,49473.62891,49473.62891,3.85E+12,0.13416
49495.36328,49706.98047,47592.65234,47737.03516,47737.03516,3.48E+12,0.07695
47721.40234,48828.625,47677.35547,48529.20703,48529.20703,3.21E+12,0.07497
48529.625,48647.09375,45925,46086.37891,46086.37891,3.19E+12,0.10062
46132.80078,49462.41797,45749.17188,49450.62109,49450.62109,3.80E+12,0.07892
49413.25781,50531.52734,48888.09766,50512.75781,50512.75781,3.31E+12,0.2269
50471.69141,52153.13281,50130.27344,50780.64453,50780.64453,3.52E+12,0.07497
50839.74219,53636.98438,50712.04688,53486.01172,53486.01172,3.91E+12,0.20322
53512.07422,54706.23047,52113.49609,54198.84375,54198.84375,4.22E+12,0.19533
54226.59375,56450.74219,51826.0625,53028.67578,53028.67578,4.22E+12,0.27623
52992.08984,53068.86719,51405.05859,52396.67188,52396.67188,3.46E+12,0.15982
52391.58203,56945.88281,51039.21484,56471.5625,56471.5625,4.41E+12,0.12627
56363.23438,59493.34375,55731.08203,57093.25781,57093.25781,4.54E+12,0.14995
57157.44922,59451.75391,56802.39063,59199,59199,4.47E+12,0.1756
59247.17969,59557.82422,56621.19141,57439.51563,57439.51563,3.85E+12,0.18744
57397.46875,69221.82031,57326.17188,67726.57031,67726.57031,6.64E+12,0.26044
67624.6875,69556.85938,65044.46094,67222.88281,67222.88281,5.87E+12,0.40645
67217.22656,67586.08594,63954.88672,66823.92969,66823.92969,5.04E+12,0.22295
66852.58594,73019.79688,65929.22656,71414.83594,71414.83594,5.89E+12,0.26636
71200.78906,72202.94531,67974.51563,69000.76563,69000.76563,5.14E+12,0.30977
69043.8125,71761.91406,65251.28125,67132.03906,67132.03906,4.88E+12,0.26833
67109.78125,67397.25781,65234.35156,66272.83594,66272.83594,3.83E+12,0.19336
66307.89844,67577,65835.39063,67433.03125,67433.03125,3.66E+12,0.17165
67423.33594,68686.64063,66739.64844,67967.5,67967.5,3.58E+12,0.14995
67962.44531,68228.85938,62466.02344,63840.92188,63840.92188,3.91E+12,0.146
63856.75781,64780.08203,60039.86719,63815.28125,63815.28125,4.13E+12,0.10851
63853.03906,63853.03906,61752.64844,62839.30078,62839.30078,3.44E+12,0.14403
62826.75391,66089.61719,62372.54297,65780.11719,65780.11719,3.84E+12,0.09273
65853.40625,70157.86719,65976.25,69156.14063,69156.14063,4.51E+12,0.1973
69162.36719,71947.53125,68005.76563,71312.4375,71312.4375,4.96E+12,0.33345
71302.97656,73125.85938,70501.57813,70836.6875,70836.6875,4.59E+12,0.27623
70761.21094,82915.72656,69536.01563,80980.46094,80980.46094,7.18E+12,0.30977
81004.19531,82741.67188,78691.71875,81181.83594,81181.83594,6.84E+12,0.63336
81216.55469,86447.49219,80913.42969,84698.61719,84698.61719,7.19E+12,0.46564
84677.47656,87609.25781,81480.1875,83996.92969,83996.92969,6.56E+12,0.31964
83711.13281,86501.1875,82211.35156,83063.57813,83063.57813,5.91E+12,0.36304
83050.80469,83742.28906,79367.1875,80708.34375,80708.34375,5.27E+12,0.27425
80612.27344,86670.42188,80624.58594,85868.07813,85868.07813,6.12E+12,0.33739
85914.60156,88360.01563,84108.96094,87024.30469,87024.30469,6.48E+12,0.42421
87118.25781,89053.66406,86977.80469,88661.49219,88661.49219,6.02E+12,0.42421
88708.3125,92316.89844,86018.42188,91179.15625,91179.15625,6.55E+12,0.36304
91157.14063,93246.54688,90253.51563,91924.42188,91924.42188,6.14E+12,0.48143
91984.60156,92482.17188,86850.21094,88282.58594,88282.58594,6.38E+12,0.43013
88295.63281,90555.13281,86166.85156,90516.67969,90516.67969,5.60E+12,0.35318
90393.92969,97112.91406,90273.8125,95846.44531,95846.44531,6.72E+12,0.54259
95766.59375,98656.14063,92857.96875,95202.48438,95202.48438,7.79E+12,0.55246
95169.42969,98778.33594,93956.64063,98217.42188,98217.42188,6.37E+12,0.47946
98258.96094,98683.49219,90066.38281,90551.89844,90551.89844,6.64E+12,0.40645
90807.60156,95165.90625,82341.78906,88930.21094,88930.21094,7.32E+12,0.37094
88711.875,89203.41406,82173.4375,86789.60938,86789.60938,6.63E+12,0.40645
86711.78906,92955.07813,84454.3125,91706.53125,91706.53125,6.67E+12,0.38672
91754.54688,93198.92188,84158.26563,84819.29688,84819.29688,6.32E+12,0.40645
84635.6875,86048,81428.74219,83877.05469,83877.05469,6.63E+12,0.32555
83811.51563,90596.44531,82963.64063,88660.39844,88660.39844,6.73E+12,0.34923
88702.57813,92322.96875,87602.36719,90690.88281,90690.88281,6.70E+12,0.33542
90619.58594,96324.55469,90500.08594,96006.3125,96006.3125,6.88E+12,0.39067
96033.90625,96033.90625,88231.14063,92051.48438,92051.48438,7.75E+12,0.45972
92002.46875,92478.94531,85186.96094,86523.14844,86523.14844,7.00E+12,0.30977
86523.32031,87543.03906,71125.75,73970.69531,73970.69531,7.90E+12,0.28412
73987.21094,78207.55469,70318.17188,74566.625,74566.625,6.85E+12,0.33937
74481.82031,76770.10156,69928.78125,71735.57813,71735.57813,6.32E+12,0.34923
71717.30469,73672.36719,70080.57813,70270.35938,70270.35938,5.00E+12,0.26242
70255.09375,72160.96094,67993.3125,69566.28125,69566.28125,5.18E+12,0.19336
69599.07031,73732.99219,69083.875,72527.98438,72527.98438,6.31E+12,0.29596
72557.73438,74421.29688,70963.11719,72561.0625,72561.0625,6.42E+12,0.24071
72559.89844,73015.72656,70385.25781,71529.01563,71529.01563,5.25E+12,0.21703
71553.13281,74866.42969,71553.13281,73739.16406,73739.16406,5.60E+12,0.15982
73744.42969,75987.32813,73232.84375,74924.83594,74924.83594,5.67E+12,0.18941
74920.57031,75795.23438,71921.92188,71977.45313,71977.45313,5.06E+12,0.13219
72016.45313,72047.25,61489.78906,61489.78906,61489.78906,5.38E+12,0.14798
61382.24219,62479.90234,56671.06641,60254.70313,60254.70313,6.12E+12,0.2999
60629.04688,61070.21094,58994.47266,59553.81641,59553.81641,4.68E+12,0.26636
59562.55859,60218.82422,55066.97656,57739.75391,57739.75391,4.54E+12,0.25847
57722.41406,58060.12891,37044.89844,37456.37109,37456.37109,6.56E+12,0.34331
37545.53516,47390.5625,31285.24023,45367.3125,45367.3125,9.15E+12,0.50511
45486.36328,45561.82031,41254.57422,41681.78516,41681.78516,3.96E+12,0.28017
41697.92188,46328.78906,41448.62891,44154.83203,44154.83203,4.16E+12,0.22295
44165.51953,44165.51953,37604.99609,40537.35938,40537.35938,5.03E+12,0.38475
40570.49609,43946.18359,40564.15234,41585.30078,41585.30078,4.08E+12,0.27623
41575.13281,42143.97266,41326.125,42318.77734,42318.77734,3.98E+12,0.27425
42365.94141,50607.13281,42354.83203,49150.10938,49150.10938,5.23E+12,0.32555
49193.28906,53947.40234,44623.08203,47853.69922,47853.69922,5.69E+12,0.40645
47785.82031,49364.93359,46367.00391,48117.70313,48117.70313,4.32E+12,0.27031
48154.60938,49541.88281,44539.29688,44701.24609,44701.24609,3.95E+12,0.26044
44637.73438,49132.04688,44435.67578,49015.24219,49015.24219,4.55E+12,0.3078
48992.76953,50280.02734,47926.12109,49960.19141,49960.19141,4.11E+12,0.34134
49946.39063,50080.66406,47452.38281,48198.48438,48198.48438,3.86E+12,0.29398
48225.25,48734.40234,47704.05859,48722.43359,48722.43359,3.43E+12,0.2782
48750.01953,49372.48047,47158.57031,47197.99219,47197.99219,3.59E+12,0.25452
47129.71875,47696.92578,44995.53516,47143.76172,47143.76172,3.78E+12,0.18349
47133.47656,47217.73047,45119.71094,45270.55859,45270.55859,3.25E+12,0.15192
45188.48047,48143.67188,45183.47266,47914.66016,47914.66016,4.06E+12,0.23282
47891.21094,47942.85938,47213.10938,47852.94531,47852.94531,4.09E+12,0.21506
47835.39063,48667.20313,46386.33984,48667.20313,48667.20313,4.08E+12,0.18349
48645.78516,51215.8125,48662.04297,48959.49609,48959.49609,4.89E+12,0.18349
48976.02734,50807.02344,48796.84375,49916.37891,49916.37891,4.31E+12,0.19533
49898.37109,50503.35547,49428.17969,50307.73047,50307.73047,3.99E+12,0.18152
50325.64063,50708.82031,49383.55469,50300.82813,50300.82813,3.81E+12,0.15192
50286.78906,54506.28125,50049.84375,54339.61719,54339.61719,5.25E+12,0.26833
54353.09766,57081.06641,53599.55469,54284.93359,54284.93359,5.34E+12,0.37291
54297.92969,56991.48438,54161.23828,56313.36719,56313.36719,4.66E+12,0.29004
56347.62109,56561.60938,54969.71875,56149.94531,56149.94531,4.39E+12,0.33937
56168.53906,56250.17578,50098.30078,51236.92969,51236.92969,4.86E+12,0.33739
51221.08594,52081.82813,50531.99219,51296.67188,51296.67188,4.09E+12,0.21506
51298.77734,52469.82031,50918.60547,51451.44531,51451.44531,4.41E+12,0.2486
51510.79297,51510.79297,48710.89063,50058.74219,50058.74219,4.86E+12,0.26242
50081.24219,50749.63672,49375.55078,49776.14063,49776.14063,4.50E+12,0.23085
49807.97266,50616.03125,48268.91016,48436.43359,48436.43359,4.52E+12,0.21506
48503.29297,52807.34766,47372.41406,52405.89453,52405.89453,6.12E+12,0.31569
52388.74609,52560.42578,51149.1875,51989.07813,51989.07813,4.98E+12,0.23479
51997.05859,53979.76953,51731.82031,53956.81641,53956.81641,5.48E+12,0.20914
53938.70313,54131.89844,51807.94141,51854.94141,51854.94141,5.55E+12,0.22098
51903.4375,52854.80469,49394.97266,49837.16797,49837.16797,5.24E+12,0.29398
49814.26563,50898.62891,49908.89453,50555.29688,50555.29688,4.87E+12,0.26044
50497.5625,52223.05859,50234.76172,51621.21094,51621.21094,4.97E+12,0.24071
51609.28516,53503.1875,50951.86328,52928.70703,52928.70703,5.86E+12,0.28807
52999.58203,55750.28125,52955.36719,55144.64063,55144.64063,5.89E+12,0.31964
55150.48828,56175.05859,54602.87109,55027.0625,55027.0625,5.87E+12,0.26439
55033.22656,55795.39453,54531.12109,54989.92188,54989.92188,5.77E+12,0.25847
54975.57813,55949.07031,53699.56641,54629.88672,54629.88672,5.47E+12,0.31766
54664.23047,56559.73828,54070.98438,56219.45703,56219.45703,5.39E+12,0.23479
56296.18359,60202.0625,56007.9375,59562.98438,59562.98438,6.87E+12,0.33345
59522.47656,61318.72266,56588.65625,56708.48438,56708.48438,6.95E+12,0.40645
56708.78125,59425.22656,56708.78125,58541.48828,58541.48828,5.61E+12,0.28609
58515.34375,60716.20313,58121.28906,60582.64063,60582.64063,5.46E+12,0.18152
60591.10547,61301.22656,58245.55859,59116.64844,59116.64844,5.72E+12,0.31174
59087.09766,59330.57813,56508.01172,58081.91797,58081.91797,5.49E+12,0.23085
58053.53516,58481.99609,56668.80078,57176.36719,57176.36719,5.12E+12,0.20914
57153.95313,58607.37891,56488.13281,56488.13281,56488.13281,5.63E+12,0.28609
56582.48047,58547.96484,55273.09766,57723.80859,57723.80859,6.20E+12,0.30977
57696.5,59216.38281,56869.24609,58406.73047,58406.73047,5.83E+12,0.42224
58354.57422,59696.80859,57492.92969,57665.05078,57665.05078,5.78E+12,0.30385
57648.47266,57648.47266,49492.44141,51675.79688,51675.79688,7.05E+12,0.25452
51664.37891,52197.24609,49114.93359,51016.15234,51016.15234,6.27E+12,0.20322
51064.17188,52152.83594,50826.62891,51656.53906,51656.53906,5.81E+12,0.17955
51610.72656,53457.69141,51476.90234,52940.76953,52940.76953,5.60E+12,0.21901
52892.12109,54326.5,52180,53941.14063,53941.14063,6.17E+12,0.30385
53941.76172,54115.67578,52370.75391,52822.4375,52822.4375,5.35E+12,0.24663
52843.87109,53941.05469,52507.41797,53289.71094,53289.71094,4.78E+12,0.146
53249.54297,54700.38281,53146.02734,53813.07813,53813.07813,4.81E+12,0.15784
53815.83594,57000.72656,53732.74219,55380.80859,55380.80859,5.48E+12,0.2782
55395.80078,55610.35547,54347.07031,55610.35547,55610.35547,4.43E+12,0.30977
55615.04688,56323.07031,53636.76172,54222.61328,54222.61328,4.23E+12,0.23479
54203.10547,54619.24219,51623.95313,52721.625,52721.625,3.88E+12,0.20914
52706.41406,55303.40234,52491.78125,54846.57813,54846.57813,3.61E+12,0.16771
54847.40234,55250.53125,54224.38672,54630.12891,54630.12891,3.20E+12,0.13811
54612.10938,55057.95703,52652.25391,52659.97266,52659.97266,3.30E+12,0.13022
52606.35938,53908.80078,52224.74609,53297.00781,53297.00781,3.35E+12,0.18152
53273.51563,53226.79688,51921.45703,52232.16406,52232.16406,3.05E+12,0.16376
52203.89844,54559.92969,52186.44922,54318.875,54318.875,3.42E+12,0.15192
54331.76953,55546.73828,53902.60938,55412.16406,55412.16406,3.40E+12,0.20125
55434.24219,56190.57422,54589.64453,54993.53125,54993.53125,3.24E+12,0.18744
54969.39063,58550.94922,54468.86328,58548.10547,58548.10547,3.51E+12,0.14206
58548.90234,58580.64063,55815.23438,56145.03906,56145.03906,3.25E+12,0.21703
56123.29688,59193.91406,55944.46875,58860.04297,58860.04297,3.71E+12,0.27623
58822.32422,60761.73047,55096.48828,56033.12109,56033.12109,3.73E+12,0.33937
56040.83203,57935.54297,55600.03516,57357.99219,57357.99219,3.27E+12,0.24466
57391.72266,58436.40234,56751.22656,57945.41797,57945.41797,3.28E+12,0.23677
57990.23047,57903.83984,56417.93359,56579.52734,56579.52734,3.07E+12,0.24466
56595.85547,57012.45313,55853.32813,56298.69141,56298.69141,2.60E+12,0.14403
56313.22266,56547.69531,54678.67969,56100.07031,56100.07031,2.87E+12,0.14995
56089.45313,56444.4375,55078.00781,55575.89844,55575.89844,2.82E+12,0.23677
55572.87109,55969.37109,54686.82031,55204.05859,55204.05859,2.57E+12,0.13614
55203.88281,55796.19141,54643.37891,55579.04688,55579.04688,2.56E+12,0.21112
55583.33984,55873,51663.39453,52467.85938,52467.85938,3.08E+12,0.22295
52450.99609,54439.5,52071.67188,53962.66406,53962.66406,2.72E+12,0.16968
53921.32031,54396.625,53518.04297,54283.47656,54283.47656,2.09E+12,0.11049
54294.63281,54294.63281,52834.71484,53060.57422,53060.57422,2.15E+12,0.11641
53060.57422,53409.58984,51207.65625,53044.07813,53044.07813,2.53E+12,0.21506
53037.63281,53397.6875,52725.72656,53177.04297,53177.04297,2.23E+12,0.25255
53183.32813,54424.14844,52707.10156,53514.28516,53514.28516,2.43E+12,0.21309
53514.28516,53562.84766,52314.44531,52810.5625,52810.5625,1.91E+12,0.19336
52806,52705.73047,51634.97266,51727.32031,51727.32031,2.08E+12,0.14206
51686.64453,53065.11719,51668.41016,52535.69141,52535.69141,1.82E+12,0.11049
52524.21094,53031.4375,52148.11328,52217.24219,52217.24219,1.65E+12,0.11246
52243.67578,53606.30469,52239.50391,53422.85547,53422.85547,2.01E+12,0.16179
53431.30078,53542.53906,52910.48047,53388.00781,53388.00781,1.65E+12,0.15982
53398.71484,53402.86719,51515.80469,51680.36719,51680.36719,1.80E+12,0.14798
51703.29688,51951.72656,50951.97266,51178.39063,51178.39063,1.58E+12,0.146
51179.31641,52436.52344,50075.03516,52146.3125,52146.3125,2.06E+12,0.1539
52098.30859,52303.90625,49057.38672,50021.46484,50021.46484,1.75E+12,0.13614
50021.46484,50578.49219,49085.76172,49840.23438,49840.23438,1.61E+12,0.0947
49863.42578,50377.27734,49178.18359,50198.22266,50198.22266,2.00E+12,0.1243
50069.79688,50236.66016,49311.93359,49733.98047,49733.98047,1.67E+12,0.15192
49692.90234,50709.16797,49501.11328,50110.39844,50110.39844,1.47E+12,0.14403
50155.43359,50261.18359,48749.9375,49749.69141,49749.69141,1.61E+12,0.16573
49733.04688,49992.71484,49231.07031,49422.67578,49422.67578,1.35E+12,0.13219
49384.3125,50583.44531,49337.57422,50455.85938,50455.85938,1.41E+12,0.14008
50402.64063,50566,49158.92188,49896.89063,49896.89063,1.40E+12,0.14995
49896.89063,52620.60156,49676.95703,52401.40625,52401.40625,2.08E+12,0.18547
52401.40625,52667.39063,51578.33594,51838.94531,51838.94531,1.63E+12,0.20125
51839.12891,54147.79688,51637.52734,53902.56641,53902.56641,2.58E+12,0.25847
53887.94922,54597.20313,52469.03125,53301.09375,53301.09375,2.38E+12,0.20717
53262.6875,53522.93359,52425.51172,53124.54297,53124.54297,2.21E+12,0.19138
53129.99219,53675.25391,52835.21875,53640.19531,53640.19531,2.12E+12,0.1756
53653.02734,54247.18359,52899.61719,53586.53125,53586.53125,1.92E+12,0.18547
53586.53125,54415.41406,52044.41406,52873.72266,52873.72266,2.08E+12,0.21703
52933.22656,53014.40234,52044.66797,52781.57813,52781.57813,2.27E+12,0.21112
52766.52734,52850.25781,51711.59375,51998.80078,51998.80078,2.17E+12,0.2565
51980.625,52155.51563,49963.86328,50662.78906,50662.78906,1.86E+12,0.19336
50669.82031,51004.48828,50310.82813,50447.52344,50447.52344,1.61E+12,0.16968
50442.04688,51551.77344,50290.83203,51065.04688,51065.04688,1.37E+12,0.1539
51065.04688,51405.80078,50412.36719,51213.48438,51213.48438,1.37E+12,0.09668
51211.59766,51391.25,50022.23438,50414.20703,50414.20703,1.38E+12,0.21309
50412.02734,52526.42188,50268.84375,52066.77734,52066.77734,1.65E+12,0.23282
52055.60156,53881.75781,51853.15234,53802.46094,53802.46094,1.66E+12,0.17363
53806.625,54515.19531,53497.02344,53888.26563,53888.26563,2.13E+12,0.28215
53888.30078,53924.78906,53014.24219,53089.30078,53089.30078,1.95E+12,0.24663
52998.84375,59073.05078,52951.54297,58643.32031,58643.32031,2.92E+12,0.46564
58681.55469,60534.66406,57334.80469,57645.94922,57645.94922,3.11E+12,0.4104
57639.98828,65688.17188,56819.08984,63328.23047,63328.23047,4.06E+12,0.45775
63460.9375,68482.60156,62255.46875,66654.39844,66654.39844,3.95E+12,0.75963
66674.1875,67625.35156,65532.85938,65704.89063,65704.89063,3.06E+12,0.72806
65620.14844,69342.92969,64570.49609,67384.91406,67384.91406,3.59E+12,0.51694
67398.875,70181.57813,66403.60156,69272.39844,69272.39844,2.94E+12,0.74385
69272.39844,73649.88281,68683.30469,73208.01563,73208.01563,3.73E+12,0.60376
73167.76563,76989.24219,66650.05469,67651.97656,67651.97656,4.18E+12,0.90762
67632.21094,71237.54688,67096.78906,69737.61719,69737.61719,2.68E+12,0.62349
69729.80469,70862.39844,67943.0625,68654.76563,68654.76563,2.49E+12,0.52089
68706.25781,70892.46094,68047.44531,69992.60156,69992.60156,2.54E+12,0.41434
69964.39844,71775.22656,68672.64844,70061.73438,70061.73438,2.65E+12,0.46762
70042.82813,72138.27344,66470.59375,68074.95313,68074.95313,3.28E+12,0.55049
68027.78906,69617.80469,67368.38281,69126.09375,69126.09375,2.05E+12,0.34726
69243.63281,69757.39844,67188.08594,67946.875,67946.875,1.90E+12,0.37883
