Date,Open,High,Low,Close,Adj Close,Volume,Search Vol
19-1-29,35008.79688,35160.08594,34016.66797,34793.02344,34793.02344,7.9197E+11,0.12825
19-1-30,34758.83984,35875.27734,34491.52344,35443.35938,35443.35938,7.71253E+11,0.11049
19-1-31,35398.85156,36083.0625,34978.30859,35215.28125,35215.28125,7.27774E+11,0.07497
19-2-1,35290.21094,37443.64063,34819.28125,36733.53125,36733.53125,9.2427E+11,0.05327
19-2-2,36723.35156,38669.50391,36625.65625,38490.88281,38490.88281,9.27797E+11,0.14008
19-2-3,38531.59766,38682.125,37058.71094,37428.21094,37428.21094,9.18335E+11,0.21901
19-2-4,37456.30859,38555.59766,37447.92578,38272.26953,38272.26953,8.30373E+11,0.14206
19-2-5,38160.66406,38470.29688,37751.42969,38356.82422,38356.82422,7.93538E+11,0.13811
19-2-6,38458.33203,38462.11328,36481.23828,36969.94922,36969.94922,8.40303E+11,0.14798
19-2-7,36938.97656,37821.88281,36884.71094,37368.05469,37368.05469,7.33363E+11,0.20125
19-2-8,37382.51172,49341.45703,37086.76953,48845.30859,48845.30859,1.93482E+12,0.43999
19-2-9,48347.63281,51547.39453,47501.11719,50339.80469,50339.80469,1.69706E+12,1.79156
19-2-10,50309.85547,52929.03125,48245.17188,52680.54297,52680.54297,1.59814E+12,0.70439
19-2-11,52741.76953,52741.86719,47747.79688,48623.53906,48623.53906,1.38404E+12,0.94313
19-2-12,48608.14844,49492.19531,47931.05859,49261.23047,49261.23047,1.23193E+12,0.53076
19-2-13,49154.35938,49922.91797,46523.53516,47235.17188,47235.17188,1.22348E+12,0.42026
19-2-14,47097.78906,47855.29297,46495.59375,47027.59375,47027.59375,1.12682E+12,0.25452
19-2-15,47030.67188,49201.39063,47004.06641,48094.46094,48094.46094,1.1757E+12,0.30188
19-2-16,48162.14844,49759.15625,47945.8125,49102.64063,49102.64063,1.14644E+12,0.21112
19-2-17,48879.05859,50283.95313,48326.37109,49477.00391,49477.00391,1.22678E+12,0.20914
19-2-18,49424.71875,55416.30859,49367.19922,54059.87891,54059.87891,1.6453E+12,0.31964
19-2-19,54164.51953,55425.42969,53289.00391,53721.45703,53721.45703,1.59044E+12,0.40842
19-2-20,53672.31641,58568.65625,53292.05469,58145.36328,58145.36328,1.77732E+12,0.38672
19-2-21,58200.78125,58188.77734,54774.17188,55305.87109,55305.87109,1.41747E+12,0.36502
19-2-22,55284.86719,56213.09375,54775.39063,55947.11719,55947.11719,1.36332E+12,0.37488
19-2-23,55796.69141,58262.48438,54653.30469,58032.45313,58032.45313,1.43511E+12,0.31766
19-2-24,58031.73828,59980.57031,49039.26172,50187.76563,50187.76563,1.81756E+12,0.37488
19-2-25,50072.46484,52689.57813,49935.76172,51675.45313,51675.45313,1.35542E+12,0.26439
19-2-26,51634.51953,52030.77344,50356.37891,50733.98438,50733.98438,1.18253E+12,0.2486
19-2-27,50742.35938,51621.83984,49651.85938,50919.05859,50919.05859,1.18623E+12,0.22098
19-2-28,50958.23438,52786.00781,50997.32031,52026.83984,52026.83984,1.25967E+12,0.21309
19-3-1,52024.76563,55224.92578,51895.12109,53549.32813,53549.32813,1.32548E+12,0.1756
19-3-2,53542.55859,55969.25,53523.07031,55272.53125,55272.53125,1.38438E+12,0.31372
19-3-3,55279.94922,55681.90625,54229.85156,54563.32422,54563.32422,1.2436E+12,0.26833
19-3-4,54512.16016,54738.98047,51665.28906,52427.80078,52427.80078,1.40403E+12,0.2565
19-3-5,52531.14844,60889.77734,51955.58594,59890.58594,59890.58594,2.25473E+12,0.30582
19-3-6,59764.07422,63506.05859,58879.82813,62925.22266,62925.22266,2.25472E+12,0.75963
19-3-7,62985.5625,66813.79688,62181.87891,64859.34375,64859.34375,2.73419E+12,0.90564
19-3-8,65138.875,65339.38281,62878.14453,63610.02734,63610.02734,2.24229E+12,0.78923
19-3-9,63499.17188,67247.99219,63522.97656,65888.125,65888.125,2.43348E+12,0.53273
19-3-10,65901.32813,66074.71875,64188.67188,64904.01172,64904.01172,2.01892E+12,0.39264
19-3-11,64910.64063,65585.88281,62075.69531,62727.15625,62727.15625,2.08176E+12,0.33147
19-3-12,62719.01172,64709.07422,60336.32422,64307.63281,64307.63281,1.88049E+12,0.31372
19-3-13,64396.32422,64821.71875,62780.64453,63236.37891,63236.37891,1.65699E+12,0.29201
19-3-14,63153.65625,65619.60938,63385.92578,64311.98828,64311.98828,1.83021E+12,0.29004
19-3-15,64263.63281,67415.79688,64178.43359,66900.67969,66900.67969,2.06914E+12,0.28215
19-3-16,66906.20313,70421.1875,66906.20313,70139.14063,70139.14063,2.26585E+12,0.38869
19-3-17,70180.80469,70303.46094,68934.46875,69604.64063,69604.64063,1.82892E+12,0.45972
19-3-18,69650.67969,71293.80469,67431.125,68233.11719,68233.11719,2.23254E+12,0.51497
19-3-19,68187.25,68903.92969,67559.15625,68539.07813,68539.07813,2.06257E+12,0.46762
19-3-20,68609.57031,68637.64844,66151.75781,68507.05469,68507.05469,2.24084E+12,0.35515
19-3-21,68530.64063,68753.66406,66384.49219,67027.9375,67027.9375,1.99429E+12,0.40053
19-3-22,66942.46875,68600.63281,66598.45313,67933.28125,67933.28125,1.88603E+12,0.18349
19-3-23,67896.40625,70071.08594,67573.79688,69664.55469,69664.55469,2.28212E+12,0.2565
19-3-24,69544.53125,69582.79688,67807.48438,68532.25,68532.25,2.3235E+12,0.21309
19-3-25,68621.92188,69132.75,66825.65625,67518.08594,67518.08594,2.33531E+12,0.27228
19-3-26,67531.21875,67527.79688,66190.90625,67350.75,67350.75,2.29301E+12,0.26242
19-3-27,67423.80469,70975.53125,67356.6875,70935.5,70935.5,2.53036E+12,0.32358
19-3-28,70902.49219,70902.49219,68976.58594,69450.53906,69450.53906,2.06449E+12,0.34923
19-3-29,69447.25781,69956.16406,68446.07031,69693.84375,69693.84375,2.24815E+12,0.38475
19-3-30,69639.82031,72885.57031,68628.34375,68921.14844,68921.14844,1.93059E+12,0.28807
19-3-31,68939.92969,69180.76563,68454.74219,69115.34375,69115.34375,1.87309E+12,0.21506
19-4-1,69131.76563,69043.75,68515.94531,68788.82031,68788.82031,1.94145E+12,0.33542
19-4-2,68819.10156,88047.32813,68801.28906,86661.45313,86661.45313,4.73309E+12,0.96286
19-4-3,86733.14844,110624.9453,86414.60938,96346.25781,96346.25781,7.04099E+12,1.49165
19-4-4,96632.15625,101393.7109,92686.39063,96563.80469,96563.80469,4.76749E+12,1.31604
19-4-5,96628.625,101895.0625,96482.61719,100887.9141,100887.9141,3.99655E+12,0.85631
19-4-6,100921.9453,110061.6719,98196.73438,105319.8516,105319.8516,4.38915E+12,0.58206
19-4-7,105146.8672,108529.5625,102489.2734,105022.8281,105022.8281,3.77127E+12,0.8721
19-4-8,105040.4922,106825.7578,99514.89844,102213.5859,102213.5859,3.76415E+12,0.84053
19-4-9,102218.9453,102218.9453,97134.77344,99032.38281,99032.38281,3.12961E+12,0.59192
19-4-10,99017.96875,102779.5,98986.82813,100565.0313,100565.0313,3.14732E+12,0.64125
19-4-11,100583,100758.9844,87431.64844,90991.46875,90991.46875,3.95304E+12,0.57416
19-4-12,90939.67969,91023.3125,87232.13281,89601.98438,89601.98438,3.22237E+12,0.43605
19-4-13,89582.40625,92028.95313,87025.48438,88751.45313,88751.45313,2.69955E+12,0.34923
19-4-14,88732.58594,94086.88281,87349.8125,94086.88281,94086.88281,2.64131E+12,0.31174
19-4-15,94174.64844,95217.11719,87385.69531,89742.89063,89742.89063,3.11358E+12,0.50905
19-4-16,89724.1875,93103.9375,88667.85938,92551.07031,92551.07031,2.47667E+12,0.36304
19-4-17,92554.64063,93240.94531,89547.24219,89814.45313,89814.45313,2.33244E+12,0.42026
19-4-18,89887.74219,94609.20313,89791.90625,93328.16406,93328.16406,2.97572E+12,0.40842
19-4-19,93355.38281,94535.39063,91451.77344,93846.52344,93846.52344,2.96529E+12,0.4104
19-4-20,93825.11719,94214.27344,91240.03906,92645.47656,92645.47656,2.75364E+12,0.30977
19-4-21,92656.28906,93075.10938,85266.46875,87809.98438,87809.98438,3.35845E+12,0.28412
19-4-22,87767.80469,88817.49219,86480.71094,87800.83594,87800.83594,3.03209E+12,0.3808
19-4-23,87692.91406,90781.10938,85312.84375,85547.5,85547.5,3.33765E+12,0.61363
19-4-24,85443.32031,86028.39844,82623.1875,84764.00781,84764.00781,3.87005E+12,0.48537
19-4-25,84690.4375,86644.28125,82424.24219,82647.82031,82647.82031,3.19547E+12,0.30977
19-4-26,82781.42969,86336.97656,81467.92969,84734.46875,84734.46875,3.52497E+12,0.34923
19-4-27,84848.07813,84981.65625,83434.14844,83580.89844,83580.89844,2.38708E+12,0.21112
19-4-28,83580.20313,84000.32813,80058.03906,80794.48438,80794.48438,2.73766E+12,0.28215
19-4-29,80861.0625,81338.42969,78015.47656,78819.76563,78819.76563,2.93717E+12,0.33937
19-4-30,78808.41406,86933.28125,78808.41406,86482.28125,86482.28125,3.56881E+12,0.28017
19-5-1,86508.45313,87809.25,84112.23438,85860.64844,85860.64844,3.34756E+12,0.28412
19-5-2,85889.77344,86750.00781,85099.57813,86106.36719,86106.36719,3.38859E+12,0.21703
19-5-3,86091.51563,93878.23438,85834.57813,92362.26563,92362.26563,4.48307E+12,0.30582
19-5-4,92340.60938,95497.85938,88251.75,90892.07031,90892.07031,4.07826E+12,0.33345
19-5-5,90822.67188,90993.00781,87951.03906,88470.875,88470.875,3.08634E+12,0.20322
19-5-6,88522.82031,89333.1875,84658.92188,87658.59375,87658.59375,3.4294E+12,0.22098
19-5-7,87655.29688,91445.73438,87531.47656,87562.60156,87562.60156,3.62057E+12,0.2999
19-5-8,87509.11719,88362.46094,85670.60156,87543.77344,87543.77344,2.97152E+12,0.29596
19-5-9,87512.91406,89247.72656,86044.79688,87543.11719,87543.11719,2.87545E+12,0.27031
19-5-10,87557.8125,92517.39844,86002.32031,90686.25,90686.25,3.58617E+12,0.32358
19-5-11,90681.66406,111108.5547,90618.76563,104853.9922,104853.9922,6.4539E+12,0.82277
19-5-12,105226.5859,109500.75,98508.86719,99400.03125,99400.03125,6.5619E+12,1.14439
19-5-13,99478.86719,109947.1641,99557.35938,104629.0313,104629.0313,5.53545E+12,0.86026
19-5-14,104622.8672,110969.1172,103997.9063,108835.8828,108835.8828,5.85643E+12,1.58241
19-5-15,108884.7656,122407.6016,107778.7578,120774.8672,120774.8672,6.13536E+12,1.10492
19-5-16,120571.3828,126357.1094,110254.3125,113886.3984,113886.3984,7.67539E+12,1.40089
19-5-17,113942.4219,115930.1406,101425.8984,106326.1641,106326.1641,6.35583E+12,0.96878
19-5-18,106343.8281,107377.2109,102509.3047,103584.1875,103584.1875,3.96415E+12,0.47354
19-5-19,103554.4844,115344.4688,102902.0469,113892.5938,113892.5938,4.90938E+12,0.52484
19-5-20,113914.3047,113914.3047,105827,109273.6563,109273.6563,4.26008E+12,0.59981
19-5-21,109367.2969,110265.2656,106967.1484,109143.125,109143.125,3.75202E+12,0.47946
19-5-22,109139.9688,109905.5078,104250.8906,105037.0469,105037.0469,4.04681E+12,0.53076
19-5-23,105021.6094,106771.0703,101564.4688,106102.9063,106102.9063,3.81785E+12,0.44789
19-5-24,105861.5781,121971.4063,104732.4766,118472.0078,118472.0078,6.39618E+12,0.72412
19-5-25,118641,123455.6797,117072.5,121879.2266,121879.2266,5.35055E+12,0.81093
19-5-26,121912.7891,133630.4375,118296.1953,132142.6094,132142.6094,6.1297E+12,0.43013
19-5-27,132162.4063,142935.4063,131487.7031,139669.1563,139669.1563,7.52036E+12,1.33577
19-5-28,139502.6563,139502.6563,134188.3906,136501.1563,136501.1563,4.95486E+12,1.33775
19-5-29,136494.375,140883.5313,131893.3125,137395.2344,137395.2344,4.92235E+12,0.95497
19-5-30,137466.0938,142395.6875,125278.6875,129301.375,129301.375,5.90828E+12,1.1582
19-5-31,129183.2813,136287.0156,126128.0156,136178.7188,136178.7188,5.00306E+12,0.82277
19-6-1,136094.6563,137450.8281,132780.7813,133898.6719,133898.6719,4.52652E+12,0.72806
19-6-2,134006.75,138211.8594,133058.0313,136366.8281,136366.8281,4.08267E+12,0.57811
19-6-3,136326.2656,136848.7969,125467.0547,126647.4141,126647.4141,4.51627E+12,0.89183
19-6-4,126534.7109,126476.6016,116960.6406,120162.4766,120162.4766,5.08096E+12,0.92735
19-6-5,120199.7578,123280.8203,119382.5625,122515.1641,122515.1641,4.22956E+12,0.68663
19-6-6,122465.0703,131330.8438,120418.0703,130834.4766,130834.4766,4.87771E+12,0.43802
19-6-7,130678.9453,142488.75,129126.9531,138745.9375,138745.9375,6.07697E+12,1.02008
19-6-8,138632.0625,141256.4844,135295.5469,140137.9844,140137.9844,5.54343E+12,1.1069
19-6-9,140178.2031,140824.9844,133065.3438,136058.9219,136058.9219,5.15284E+12,0.9747
19-6-10,135897.3281,153523.3594,133736.2656,152769.2031,152769.2031,6.44976E+12,1.15228
19-6-11,152997.2813,162898.7813,148791.9688,160253.9219,160253.9219,6.41086E+12,1.96322
19-6-12,160320,168823.1094,156505,160550.2813,160550.2813,6.93031E+12,4.19872
19-6-13,160583.8594,162256.4531,152839.7344,155268.6719,155268.6719,5.8487E+12,2.55317
19-6-14,155224.0313,158016.375,150586.2031,157869.0313,157869.0313,5.1637E+12,1.73039
19-6-15,158019.1719,165145.9063,157976.6406,163889.1719,163889.1719,5.1364E+12,1.18187
19-6-16,163914.9219,164681.0313,159634.0469,162748.7656,162748.7656,5.18984E+12,1.91192
19-6-17,162757.8906,162878.1719,157842.9063,159369.9375,159369.9375,3.82928E+12,1.46797
19-6-18,159410.2344,159533.0156,153990.4063,158633.2813,158633.2813,4.36707E+12,1.46994
19-6-19,158626.1563,163247.2813,157891.9531,160003.8594,160003.8594,5.13495E+12,1.47389
19-6-20,160002.7813,158755.1406,153742.6094,156923.5469,156923.5469,4.49492E+12,1.26869
19-6-21,156956.7656,163923.1563,156956.7656,160989.8906,160989.8906,5.07515E+12,1.09506
19-6-22,161167.4688,169742.6875,160521.5625,164489.75,164489.75,6.36224E+12,1.20752
19-6-23,164538.5625,165251.4063,158019.8281,158688.8594,158688.8594,4.63606E+12,1.05165
19-6-24,158733.7344,160729.4688,153400.2656,156423.1719,156423.1719,4.51004E+12,1.13255
19-6-25,156478.7969,159699.6094,151026.3906,157878.6406,157878.6406,5.10235E+12,1.13649
19-6-26,157864.3125,159802.9531,148922.6875,151414.2969,151414.2969,6.42025E+12,1.75802
19-6-27,151365.7344,152589.375,128054.3828,132310.4219,132310.4219,6.46329E+12,1.61201
19-6-28,132317.75,141252.9219,131360.4531,138942.7656,138942.7656,5.41583E+12,0.90367
19-6-29,138948.5625,156976.2813,134397.1094,154568.9844,154568.9844,6.64448E+12,0.75766
19-6-30,154640.5156,157572.0625,139281.5625,141393.125,141393.125,6.39052E+12,1.10492
19-7-1,141237,145707.2344,132673.2344,142289.0469,142289.0469,5.8434E+12,1.08914
19-7-2,142257.2656,143423.5,131426.3594,139107.6719,139107.6719,5.55513E+12,0.81883
19-7-3,139213.2656,144806.8594,138495.5313,143383.4844,143383.4844,5.29912E+12,0.72806
19-7-4,143311.7031,148164,139087.3906,140176.4375,140176.4375,5.33264E+12,0.64125
19-7-5,140013.7344,141227.3594,137626.1719,139077.2188,139077.2188,4.83072E+12,0.57614
19-7-6,139108.0156,142535.0781,137873.4375,138456.8906,138456.8906,4.09456E+12,0.45183
19-7-7,138694.7188,141396.625,138242.3906,141379.4375,141379.4375,3.93475E+12,0.41632
19-7-8,141335.5,147595.5938,140011.5313,145473.7969,145473.7969,4.48833E+12,0.57416
19-7-9,145428.5,146438.2031,139911.7188,141228.1094,141228.1094,4.47648E+12,0.68466
19-7-10,141308.7344,141906.8594,122006.6406,127558.8672,127558.8672,5.525E+12,0.62546
19-7-11,127641.3438,127188.6016,113906.0313,120525.4609,120525.4609,5.44109E+12,0.7478
19-7-12,120740.3672,125409.7969,119082.7344,123971.8672,123971.8672,4.2523E+12,0.56035
19-7-13,123956.0625,124315.0625,115393.8828,118938.5156,118938.5156,3.94819E+12,0.41434
19-7-14,119035.0547,119715.1172,104554.1406,105696.9609,105696.9609,4.37707E+12,0.36304
19-7-15,105799.6953,109259.0469,101038.1094,107237.2813,107237.2813,4.21099E+12,0.55838
19-7-16,107210.2734,108638.4141,91412.96094,93720.88281,93720.88281,4.3658E+12,0.41434
19-7-17,93611.71094,109880.0547,91471.03906,105948.8047,105948.8047,5.44587E+12,0.51694
19-7-18,105811.9766,121080.1328,102662.25,118448.8672,118448.8672,5.73034E+12,0.68663
19-7-19,118444.7891,118771.8672,112384.4688,115731.3594,115731.3594,4.68557E+12,0.66295
19-7-20,115795.1875,123035.7266,114914.0781,118327.3516,118327.3516,4.43544E+12,0.40645
19-7-21,118205.7656,119335.375,114023.3828,117173.1719,117173.1719,3.32728E+12,0.4025
19-7-22,117091.1953,118077.3906,108722.5234,112187.8594,112187.8594,3.16748E+12,0.41237
19-7-23,112175.2422,112335.8125,105459.5859,106921.1094,106921.1094,3.18669E+12,0.4321
19-7-24,106730.5859,113568.7969,104032.8047,111136.9844,111136.9844,3.82653E+12,0.4025
19-7-25,111196.0781,113041.9766,109544.5469,110583.5078,110583.5078,3.18365E+12,0.4834
19-7-26,110542.125,111976.0938,107523.5859,111676.9453,111676.9453,2.67731E+12,0.32358
19-7-27,111690.0781,113272.0234,103851.7734,105263.2656,105263.2656,3.11035E+12,0.23085
19-7-28,105259.5547,107069.3125,101077.5391,106318.3828,106318.3828,2.91372E+12,0.23085
19-7-29,106321.3047,108195.375,104908.6875,107046.8047,107046.8047,2.90957E+12,0.33542
19-7-30,107100.1016,108948.4219,105286.2109,107018.4375,107018.4375,2.72077E+12,0.35318
19-7-31,106905.0547,118203.8203,106776.7344,116961.4922,116961.4922,3.62305E+12,0.36304
19-8-1,117029.2969,119996.3516,114797.4609,118558.7734,118558.7734,3.53022E+12,0.50116
19-8-2,118582.5234,118582.5234,112662.6094,114367.2344,114367.2344,3.47263E+12,0.49721
19-8-3,114458.2031,116657.7656,113424.8203,113933.0781,113933.0781,3.02714E+12,0.32161
19-8-4,113953.9922,114911.4609,110166.4922,112304.6172,112304.6172,2.92511E+12,0.39856
19-8-5,112161.8359,128831.2266,113563.1172,117886.2578,117886.2578,5.03315E+12,0.90959
19-8-6,117953.1484,120126.7109,111211.2969,112861.7109,112861.7109,3.93549E+12,0.72412
19-8-7,112824.3125,114149.7031,107931.1406,110217.7969,110217.7969,3.76554E+12,0.5347
19-8-8,110216.5469,111096.5078,106921.8047,108682.1094,108682.1094,3.66337E+12,0.51694
19-8-9,108751.625,109266.0938,101412.9922,102544.7344,102544.7344,3.64724E+12,0.33937
19-8-10,102485.9766,105793.0547,100961.9297,103734.9844,103734.9844,3.7502E+12,0.2999
19-8-11,103772.9609,110550.1484,103767.3359,108977.4375,108977.4375,3.6739E+12,0.26636
19-8-12,108916.3906,109040,104333.4531,104421.3281,104421.3281,3.30764E+12,0.30977
19-8-13,104417.9219,105603.8984,100516.5469,101794.2188,101794.2188,3.23425E+12,0.31174
19-8-14,101811.3516,103758.2266,92352.09375,92477.47656,92477.47656,3.76048E+12,0.2565
19-8-15,92560.49219,95190.92188,88692.34375,92621.63281,92621.63281,4.43057E+12,0.32358
19-8-16,92532.23438,93740.4375,88500.59375,90540.75,90540.75,3.64493E+12,0.2999
19-8-17,90522.53906,91036.83594,87337.67188,87975.79688,87975.79688,2.99995E+12,0.25452
19-8-18,88026.39844,93728.91406,86611.84375,92171.96875,92171.96875,3.3152E+12,0.32358
19-8-19,92253.13281,95022.1875,91818.71094,93606.67188,93606.67188,2.84321E+12,0.41434
19-8-20,93649.3125,93902.19531,89308.17188,90642.5,90642.5,2.92934E+12,0.30385
19-8-21,90700.00781,91225.95313,84938.50781,87727.32031,87727.32031,3.46096E+12,0.27228
19-8-22,87710.26563,90298.78906,85827.53906,89021.91406,89021.91406,3.51845E+12,0.19928
19-8-23,88996.19531,91726.85938,88457.08594,91512.625,91512.625,3.02989E+12,0.24663
19-8-24,91518.6875,91865.07031,87771.34375,89159.11719,89159.11719,2.66029E+12,0.22098
19-8-25,89166.91406,90700.90625,86383.00781,87756.92188,87756.92188,2.70329E+12,0.19928
19-8-26,87771.58594,91083.32813,87531.72656,89500.59375,89500.59375,3.69133E+12,0.26636
19-8-27,89593.53125,89593.53125,87692.54688,88259.67188,88259.67188,3.01689E+12,0.19138
19-8-28,88340.29688,88641.61719,80728.95313,81744.70313,81744.70313,3.49531E+12,0.25847
19-8-29,81659.59375,81797.20313,77047,77440.75781,77440.75781,3.73603E+12,0.28412
19-8-30,77423.45313,79212.73438,75799.32813,77875.71094,77875.71094,2.87795E+12,0.31964
19-8-31,77907.32031,79005.53125,76275.15625,78169.96094,78169.96094,2.76401E+12,0.19138
19-9-1,78148.84375,80830.82031,78072.57031,80044.97656,80044.97656,2.69639E+12,0.1756
19-9-2,80007.34375,82054.42969,78767.26563,81255.76563,81255.76563,2.91307E+12,0.30385
19-9-3,81311.375,85621.45313,80897.01563,83688.05469,83688.05469,3.40991E+12,0.37488
19-9-4,83745.24219,83787.09375,80722.03906,80990.96875,80990.96875,3.24608E+12,0.37488
19-9-5,81018.78906,81064.25781,77394.02344,78278.72656,78278.72656,2.84777E+12,0.27031
19-9-6,78268.14844,80873.76563,77388.42188,77802.57031,77802.57031,3.09549E+12,0.25452
19-9-7,77812.92188,83845.97656,77415.30469,82347.64844,82347.64844,3.29632E+12,0.18349
19-9-8,82320.63281,84817.49219,82225.74219,84138.64844,84138.64844,3.31184E+12,0.24466
19-9-9,84222.16406,84454.26563,81695.27344,83659.33594,83659.33594,3.1633E+12,0.25255
19-9-10,83587.66406,86656.65625,83488.76563,84315.25,84315.25,3.44497E+12,0.31964
19-9-11,84378.05469,85071.64844,82123.51563,83263.00781,83263.00781,3.05949E+12,0.25255
19-9-12,83306.39063,83392.57031,81232.3125,81785.96094,81785.96094,2.73676E+12,0.1756
19-9-13,81795.57031,82293.8125,80091.625,81387.19531,81387.19531,2.79467E+12,0.18349
19-9-14,81426.52344,83949.28125,80794.53125,83243.70313,83243.70313,2.87821E+12,0.18547
19-9-15,83273.09375,84032.8125,82546.83594,82952.21875,82952.21875,2.74942E+12,0.24071
19-9-16,82961.82813,86822.13281,83121.9375,85947.60938,85947.60938,3.14104E+12,0.26833
19-9-17,85968.88281,91014.96094,86010.29688,88056.21094,88056.21094,3.68371E+12,0.33147
19-9-18,88064.85938,94898.04688,87971.63281,92826.15625,92826.15625,4.36405E+12,0.49919
19-9-19,92766.78906,93138.53125,87740.95313,92029.63281,92029.63281,4.51244E+12,0.50313
19-9-20,91908.07813,92072.39063,87968.6875,89737.78906,89737.78906,3.75972E+12,0.34923
19-9-21,89776.85938,90235.99219,87060.50781,87788.28906,87788.28906,3.07204E+12,0.25058
19-9-22,87779.60156,87828.40625,85741.64063,86713.09375,86713.09375,2.97867E+12,0.19928
19-9-23,86709.61719,88694.14063,76876.76563,79821.16406,79821.16406,3.83978E+12,0.22887
19-9-24,79811.875,80769.65625,66703.72656,66703.72656,66703.72656,4.68378E+12,0.42618
19-9-25,66716.35156,69985.80469,65092.57031,69125.60938,69125.60938,4.02863E+12,0.48735
19-9-26,69125.3125,69535.17188,62317.22266,66621.0625,66621.0625,3.19479E+12,0.26044
19-9-27,66652.04688,68206.82813,64482.01563,67800.41406,67800.41406,2.7958E+12,0.21901
19-9-28,67867.44531,68057.9375,65727.51563,66985.53906,66985.53906,2.37705E+12,0.17955
19-9-29,67014.85938,67233.64063,63749.30469,65341.36719,65341.36719,2.19559E+12,0.13219
19-9-30,65335.09766,67342.57031,63891.6875,67163.38281,67163.38281,2.6853E+12,0.19138
19-10-1,67202.10938,68944.19531,66762.35156,67420.49219,67420.49219,2.79718E+12,0.21506
19-10-2,67366.73438,68584.86719,67099.55469,68069.14844,68069.14844,2.54566E+12,0.18349
19-10-3,68100.30469,68354.125,65921.00781,67917.25,67917.25,2.66837E+12,0.14798
19-10-4,67889.5,68625.27344,67026.6875,67783.24219,67783.24219,2.73338E+12,0.24466
19-10-5,67731.17969,68467.13281,66629.49219,67772.10938,67772.10938,2.46066E+12,0.16968
19-10-6,67762.03906,67891.75781,65088.27734,66067.26563,66067.26563,2.83947E+12,0.12035
19-10-7,65984.35156,70098.10156,65106.46484,69160.38281,69160.38281,3.4605E+12,0.19138
19-10-8,69166.46875,69625.83594,68374.09375,68841.86719,68841.86719,2.89901E+12,0.23677
19-10-9,68868.125,71800.10156,68266.19531,71185.10156,71185.10156,3.34255E+12,0.14008
19-10-10,71150.01563,71313.04688,68331.01563,68741.40625,68741.40625,2.9034E+12,0.23282
19-10-11,68733.48438,69262.32031,66269.99219,66626.33594,66626.33594,2.88894E+12,0.18152
19-10-12,66753.46875,67376.67188,65969.34375,66254.89063,66254.89063,2.48343E+12,0.13219
19-10-13,66206.375,68317.95313,66129.04688,67120.44531,67120.44531,2.64623E+12,0.1243
19-10-14,67125.375,67992.34375,66940.13281,67453.17969,67453.17969,2.65607E+12,0.20125
19-10-15,67490.96875,68038.20313,64825.35938,65056.96484,65056.96484,3.08205E+12,0.21901
19-10-16,65107.19141,65975.89844,62000.40625,62753.83984,62753.83984,3.53213E+12,0.20914
19-10-17,62723.15625,65005.08203,62102.82031,64668.73047,64668.73047,3.44681E+12,0.20717
19-10-18,64727.97656,64916.90625,62330.83203,63062.96094,63062.96094,3.16364E+12,0.17363
19-10-19,63031.64844,64209.51563,62571.00781,63702.97656,63702.97656,2.89202E+12,0.11443
19-10-20,63736.63672,65362.78125,62740.37109,64772.02734,64772.02734,3.08008E+12,0.14206
19-10-21,64750.45703,65079.00781,63220.09375,64371.20313,64371.20313,3.19552E+12,0.17363
19-10-22,64359.44531,64709.80469,62883.98047,63002.36719,63002.36719,2.91916E+12,0.19138
19-10-23,63013.33984,63198.63281,56833.45313,58056.02344,58056.02344,3.60012E+12,0.17955
19-10-24,58120.92188,59296.05469,57351.70313,58798.21875,58798.21875,3.11311E+12,0.16573
19-10-25,58852.96094,67169.0625,58232.79688,66722.26563,66722.26563,4.41882E+12,0.22493
19-10-26,66730.42969,72335.69531,64132.14844,66530.375,66530.375,6.13404E+12,0.39856
19-10-27,66562.44531,72506.21094,65522.79297,70208.41406,70208.41406,4.9429E+12,0.20717
19-10-28,70215.21875,72550.04688,67378.50781,67878.19531,67878.19531,4.4303E+12,0.33739
19-10-29,67790.05469,70843.61719,67790.05469,69853.48438,69853.48438,4.17958E+12,0.34134
19-10-30,69848.46875,71163.89844,67308.24219,68042.90625,68042.90625,3.94497E+12,0.2782
19-10-31,67975.90625,69910.9375,67367.67188,68746.94531,68746.94531,3.70256E+12,0.16376
19-11-1,68706.75,68562.48438,67234.10156,68232.36719,68232.36719,3.98928E+12,0.18941
19-11-2,68227.0625,69107.21875,67808.25781,68247.95313,68247.95313,3.90634E+12,0.13219
19-11-3,68242.21875,68678.71094,67134.61719,68280.75781,68280.75781,3.79685E+12,0.21901
19-11-4,68246.45313,72342.74219,67715.59375,71585.45313,71585.45313,4.8421E+12,0.25058
19-11-5,71590.53125,74051.63281,71158.67188,73190.65625,73190.65625,5.46411E+12,0.31174
19-11-6,73239.97656,74621.15625,72882.17969,74621.15625,74621.15625,4.36014E+12,0.30385
19-11-7,74586.625,74864.13281,70548.69531,71414.69531,71414.69531,4.10774E+12,0.23479
19-11-8,71454.35156,72177.71094,68885.4375,70139.64844,70139.64844,3.95706E+12,0.21309
19-11-9,70089.63281,72020.44531,69965.89063,71790.64063,71790.64063,3.30157E+12,0.18349
19-11-10,71723.92969,74854.28906,71617.58594,73976.9375,73976.9375,4.18496E+12,0.25847
19-11-11,73904.73438,74688.77344,71521.41406,72105.96094,72105.96094,3.53315E+12,0.24466
